dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,3257.lgf,lp_applegate_cohen,27,128,88815,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88445,20.8207,1104.87,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,128783,NaN,NaN,NaN,NaN,NaN,NaN,uniform,7864.5,43385,551.656,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,128783,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,1196.7,6349.07,530.547,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,128783,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,9932.93,53012.6,533.705,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,128783,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.92761,15.2083,788.972,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,119424,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,1073.12,5566.66,518.734,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,119424,NaN,NaN,NaN,NaN,NaN,NaN,uniform,7826.83,43103.5,550.714,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,119424,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,9929.28,50291.9,506.501,OK
SNDLib_Topologies,33_optic_italian.lgf,lp_applegate_cohen,33,112,119424,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.92761,15.2083,788.972,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,636240,NaN,NaN,NaN,NaN,NaN,NaN,uniform,7240.67,31132.4,429.966,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,636240,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,1373.94,4901.41,356.74,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,636240,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,8704.59,39304,451.531,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,636240,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.94183,8.58423,442.07,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,662043,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,1408,4805.22,341.279,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,662043,NaN,NaN,NaN,NaN,NaN,NaN,uniform,7207,31807.1,441.336,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,662043,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,8574.44,38165.2,445.104,OK
SNDLib_Topologies,37_optic_european.lgf,lp_applegate_cohen,37,114,662043,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.94183,8.58423,442.07,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,23329,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,31265.2,185144,592.175,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,23329,NaN,NaN,NaN,NaN,NaN,NaN,uniform,217429,1.97643e+06,909.003,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,23329,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,224906,2.11155e+06,938.86,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,23329,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88442,27.7176,1470.88,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24359,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,18706,80126.6,428.347,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24359,NaN,NaN,NaN,NaN,NaN,NaN,uniform,277200,1.64614e+06,593.845,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24359,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,252508,2.08693e+06,826.483,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24359,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88442,27.3019,1448.82,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,24589,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,85369.2,231441,271.106,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,24589,NaN,NaN,NaN,NaN,NaN,NaN,uniform,252709,1.98367e+06,784.964,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,24589,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,223354,1.94503e+06,870.828,OK
Backbone,3967.lgf,lp_applegate_cohen,21,72,24589,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88442,27.7176,1470.88,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24209,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,36569.9,326325,892.333,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24209,NaN,NaN,NaN,NaN,NaN,NaN,uniform,205853,1.54551e+06,750.786,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24209,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,264804,2.55607e+06,965.269,OK
Rocketfuel_Topologies,3967.lgf,lp_applegate_cohen,21,72,24209,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88442,27.3019,1448.82,OK
